STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MLY-GRDD-BASE40,Completeness Flag,MLY-GRDD-BASE45,Completeness Flag,MLY-GRDD-BASE50,Completeness Flag,MLY-GRDD-BASE55,Completeness Flag,MLY-GRDD-BASE57,Completeness Flag,MLY-GRDD-BASE60,Completeness Flag,MLY-GRDD-BASE65,Completeness Flag,MLY-GRDD-BASE70,Completeness Flag,MLY-GRDD-BASE72,Completeness Flag,MLY-GRDD-TB4886,Completeness Flag,MLY-GRDD-TB5086,Completeness Flag,MLY-TMIN-PRBOCC-LSTH016,Completeness Flag,MLY-TMIN-PRBOCC-LSTH020,Completeness Flag,MLY-TMIN-PRBOCC-LSTH024,Completeness Flag,MLY-TMIN-PRBOCC-LSTH028,Completeness Flag,MLY-TMIN-PRBOCC-LSTH032,Completeness Flag,MLY-TMIN-PRBOCC-LSTH036,Completeness Flag,MLY-CLDD-BASE45,Completeness Flag,MLY-CLDD-BASE50,Completeness Flag,MLY-CLDD-BASE55,Completeness Flag,MLY-CLDD-BASE57,Completeness Flag,MLY-CLDD-BASE60,Completeness Flag,MLY-CLDD-NORMAL,Completeness Flag,MLY-CLDD-BASE70,Completeness Flag,MLY-CLDD-BASE72,Completeness Flag,MLY-HTDD-BASE40,Completeness Flag,MLY-HTDD-BASE45,Completeness Flag,MLY-HTDD-BASE50,Completeness Flag,MLY-HTDD-BASE55,Completeness Flag,MLY-HTDD-BASE57,Completeness Flag,MLY-HTDD-BASE60,Completeness Flag,MLY-HTDD-NORMAL,Completeness Flag,MLY-PRCP-25PCTL,Completeness Flag,MLY-SNOW-25PCTL,Completeness Flag,MLY-PRCP-50PCTL,Completeness Flag,MLY-SNOW-50PCTL,Completeness Flag,MLY-PRCP-75PCTL,Completeness Flag,MLY-SNOW-75PCTL,Completeness Flag,MLY-PRCP-NORMAL,Completeness Flag,MLY-SNOW-NORMAL,Completeness Flag,MLY-SNOW-AVGNDS-GE001TI,Completeness Flag,MLY-SNOW-AVGNDS-GE010TI,Completeness Flag,MLY-SNOW-AVGNDS-GE100TI,Completeness Flag,MLY-SNOW-AVGNDS-GE030TI,Completeness Flag,MLY-SNOW-AVGNDS-GE050TI,Completeness Flag,MLY-PRCP-AVGNDS-GE001HI,Completeness Flag,MLY-PRCP-AVGNDS-GE010HI,Completeness Flag,MLY-PRCP-AVGNDS-GE050HI,Completeness Flag,MLY-PRCP-AVGNDS-GE100HI,Completeness Flag,MLY-SNWD-AVGNDS-GE001WI,Completeness Flag,MLY-SNWD-AVGNDS-GE010WI,Completeness Flag,MLY-SNWD-AVGNDS-GE003WI,Completeness Flag,MLY-SNWD-AVGNDS-GE005WI,Completeness Flag,MLY-TMAX-AVGNDS-GRTH100,Completeness Flag,MLY-TMAX-AVGNDS-GRTH040,Completeness Flag,MLY-TMAX-AVGNDS-GRTH050,Completeness Flag,MLY-TMAX-AVGNDS-GRTH060,Completeness Flag,MLY-TMAX-AVGNDS-GRTH070,Completeness Flag,MLY-TMAX-AVGNDS-GRTH080,Completeness Flag,MLY-TMAX-AVGNDS-GRTH090,Completeness Flag,MLY-TMAX-AVGNDS-LSTH032,Completeness Flag,MLY-TMIN-AVGNDS-LSTH000,Completeness Flag,MLY-TMIN-AVGNDS-LSTH010,Completeness Flag,MLY-TMIN-AVGNDS-LSTH020,Completeness Flag,MLY-TMIN-AVGNDS-LSTH032,Completeness Flag,MLY-TMIN-AVGNDS-LSTH040,Completeness Flag,MLY-TMIN-AVGNDS-LSTH050,Completeness Flag,MLY-TMIN-AVGNDS-LSTH060,Completeness Flag,MLY-TMIN-AVGNDS-LSTH070,Completeness Flag,MLY-TAVG-NORMAL,Completeness Flag,MLY-DUTR-NORMAL,Completeness Flag,MLY-TMAX-NORMAL,Completeness Flag,MLY-TMIN-NORMAL,Completeness Flag,MLY-TAVG-STDDEV,Completeness Flag,MLY-DUTR-STDDEV,Completeness Flag,MLY-TMAX-STDDEV,Completeness Flag,MLY-TMIN-STDDEV,Completeness Flag
GHCND:USC00350652,BELKNAP SPRINGS 8 N OR US,655.9,44.2867,-122.0388,201005,401,S,258,S,144,S,70,S,51,S,29,S,8,S,1,S,-7777,S,279,S,249,S,0,S,0,S,0,S,145,S,660,S,974,S,258,S,144,S,70,S,51,S,29,S,8,S,1,S,-7777,S,1,S,13,S,54,S,136,S,178,S,249,S,383,S,322,S,0,S,438,S,0,S,567,S,0,S,440,S,0,S,0,S,0,S,0,S,0,S,0,S,149,S,100,S,31,S,4,S,0,S,0,S,0,S,0,S,-7777,S,310,S,282,S,200,S,111,S,49,S,12,S,0,S,0,S,0,S,0,S,18,S,167,S,297,S,310,S,310,S,529,S,262,S,660,S,398,S,27,S,43,S,45,S,17,S
GHCND:USC00350652,BELKNAP SPRINGS 8 N OR US,655.9,44.2867,-122.0388,201006,574,S,425,S,283,S,163,S,124,S,77,S,26,S,5,S,2,S,382,S,346,S,0,S,0,S,0,S,0,S,52,S,418,S,425,S,283,S,163,S,124,S,77,S,26,S,5,S,2,S,0,S,-7777,S,8,S,39,S,60,S,103,S,202,S,198,S,0,S,272,S,0,S,365,S,0,S,286,S,0,S,0,S,0,S,0,S,0,S,0,S,96,S,68,S,20,S,3,S,0,S,0,S,0,S,0,S,1,S,300,S,298,S,254,S,184,S,90,S,20,S,0,S,0,S,0,S,0,S,1,S,44,S,249,S,300,S,300,S,591,S,283,S,733,S,450,S,24,S,33,S,36,S,19,S
GHCND:USC00350652,BELKNAP SPRINGS 8 N OR US,655.9,44.2867,-122.0388,201007,812,R,657,R,502,R,350,R,292,R,211,R,98,R,29,R,15,R,545,R,497,R,0,S,0,S,0,S,0,S,0,S,41,S,657,R,502,R,350,R,292,R,211,R,98,R,29,R,15,R,0,R,0,R,-7777,R,3,R,7,R,19,R,61,R,16,S,0,C,50,S,0,C,104,S,0,C,94,S,0,C,0,C,0,C,0,C,0,C,0,C,41,C,23,C,6,C,1,C,0,C,0,C,0,C,0,C,4,S,310,S,310,S,301,S,277,S,203,S,77,S,0,S,0,R,0,R,0,R,0,R,4,R,163,R,307,R,310,R,662,R,333,R,828,S,496,R,31,R,40,R,48,S,21,R
GHCND:USC00350652,BELKNAP SPRINGS 8 N OR US,655.9,44.2867,-122.0388,201008,801,S,646,S,491,S,339,S,280,S,198,S,88,S,25,S,13,S,540,S,494,S,0,S,0,S,0,S,0,S,0,S,36,S,646,S,491,S,339,S,280,S,198,S,88,S,25,S,13,S,0,S,0,S,-7777,S,2,S,6,S,17,S,62,S,14,S,0,C,62,S,0,C,145,S,0,C,95,S,0,C,0,C,0,C,0,C,0,C,0,C,41,C,23,C,8,C,1,C,0,C,0,C,0,C,0,C,3,S,310,S,310,S,306,S,276,S,204,S,78,S,0,S,0,S,0,S,0,S,0,S,7,S,185,S,308,S,310,S,658,S,343,S,830,S,487,S,17,S,31,S,28,S,17,S
GHCND:USC00350652,BELKNAP SPRINGS 8 N OR US,655.9,44.2867,-122.0388,201009,601,S,452,S,308,S,182,S,140,S,87,S,30,S,5,S,2,S,415,S,380,S,0,C,0,C,0,C,11,C,169,C,628,C,452,S,308,S,182,S,140,S,87,S,30,S,5,S,2,S,-7777,S,1,S,6,S,30,S,48,S,86,S,179,S,66,S,0,S,171,S,0,S,322,S,0,S,212,S,0,S,0,S,0,S,0,S,0,S,0,S,63,S,44,S,13,S,3,S,0,S,0,S,0,S,0,S,1,S,300,S,297,S,268,S,213,S,122,S,33,S,0,S,0,S,0,S,0,S,5,S,65,S,261,S,300,S,300,S,600,S,321,S,761,S,440,S,25,S,40,S,41,S,19,S
GHCND:USC00350652,BELKNAP SPRINGS 8 N OR US,655.9,44.2867,-122.0388,201010,319,S,186,S,87,S,32,S,20,S,8,S,1,S,-7777,S,-7777,S,226,S,198,S,0,S,0,S,50,S,355,S,841,S,990,S,186,S,87,S,32,S,20,S,8,S,1,S,-7777,S,-7777,S,5,S,27,S,83,S,182,S,232,S,313,S,461,S,372,R,0,S,512,R,0,S,758,R,0,S,556,R,1,S,1,S,-7777,S,0,S,0,S,0,S,128,S,97,S,39,S,17,S,-7777,S,0,S,0,S,0,S,0,S,308,S,266,S,178,S,72,S,19,S,1,S,0,S,0,S,0,S,0,S,41,S,199,S,307,S,310,S,310,S,502,S,241,S,622,S,381,S,26,S,45,S,45,S,19,S
GHCND:USC00350652,BELKNAP SPRINGS 8 N OR US,655.9,44.2867,-122.0388,201011,62,S,17,S,2,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,33,S,23,S,60,C,179,C,440,C,802,C,981,C,1000,C,17,S,2,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,78,S,182,S,317,S,465,S,525,S,615,S,765,S,779,R,0,P,1095,R,14,P,1622,R,65,P,1213,R,47,P,20,S,18,S,-7777,S,8,S,3,S,192,S,162,S,85,S,37,S,34,S,5,S,22,S,14,S,0,S,239,S,92,S,11,S,0,S,0,S,0,S,5,S,0,S,-7777,S,9,S,135,S,270,S,300,S,300,S,300,S,395,S,133,S,462,S,328,S,31,S,26,S,35,S,32,S
GHCND:USC00350652,BELKNAP SPRINGS 8 N OR US,655.9,44.2867,-122.0388,201012,3,S,-7777,S,0,S,0,S,0,S,0,S,0,S,0,S,0,S,1,S,-7777,S,303,S,577,S,894,S,1000,S,1000,S,1000,S,-7777,S,0,S,0,S,0,S,0,S,0,S,0,S,0,S,217,S,369,S,524,S,679,S,741,S,834,S,989,S,706,R,0,P,1328,R,138,P,1599,R,293,P,1262,R,177,P,54,S,44,S,4,S,25,S,13,S,184,S,161,S,90,S,48,S,160,S,64,S,139,S,119,S,0,S,86,S,5,S,0,S,0,S,0,S,0,S,26,S,0,S,4,S,22,S,234,S,308,S,310,S,310,S,310,S,331,S,91,S,376,S,286,S,21,S,16,S,24,S,21,S
GHCND:USC00351862,CORVALLIS STATE UNIVERSITY OR US,68.6,44.63417,-123.19,201001,83,S,24,S,3,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,32,S,19,S,93,C,278,C,602,C,909,C,997,C,1000,C,24,S,3,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,63,S,159,S,293,S,445,S,507,S,600,S,755,S,390,S,0,S,696,S,0,S,904,S,0,S,640,S,5,S,6,S,3,S,0,S,-7777,S,0,S,216,S,129,S,45,S,13,S,7,S,0,S,2,S,0,S,0,S,271,S,103,S,3,S,0,S,0,S,0,S,4,S,0,S,-7777,S,4,S,117,S,246,S,309,S,310,S,310,S,406,S,129,S,471,S,342,S,26,S,15,S,25,S,29,S
GHCND:USC00351862,CORVALLIS STATE UNIVERSITY OR US,68.6,44.63417,-123.19,201002,108,C,34,C,6,C,-7777,C,-7777,C,0,C,0,C,0,C,0,C,59,C,41,C,81,C,201,C,446,C,800,C,982,C,1000,C,34,C,6,C,-7777,C,-7777,C,0,C,0,C,0,C,0,C,30,C,95,C,207,C,342,C,398,C,482,C,622,C,322,C,0,S,441,C,0,S,634,C,10,S,511,C,14,S,8,C,6,C,0,C,2,C,1,C,172,C,105,C,38,C,10,C,12,C,1,C,5,C,3,C,0,C,265,C,166,C,18,C,0,C,0,C,0,C,1,C,0,C,1,C,5,C,97,C,219,C,278,C,280,C,280,C,428,C,162,C,509,C,347,C,26,C,19,C,27,C,28,C
GHCND:USC00351862,CORVALLIS STATE UNIVERSITY OR US,68.6,44.63417,-123.19,201003,212,S,90,S,22,S,2,S,1,S,-7777,S,0,S,0,S,0,S,129,S,101,S,0,C,0,C,0,C,387,C,885,C,999,C,90,S,22,S,2,S,1,S,-7777,S,0,S,0,S,0,S,4,S,37,S,124,S,260,S,320,S,412,S,567,S,347,S,0,S,396,S,0,S,565,S,0,S,444,S,1,S,2,S,-7777,S,0,S,0,S,0,S,197,S,118,S,26,S,3,S,-7777,S,0,S,0,S,0,S,0,S,310,S,261,S,80,S,7,S,0,S,0,S,0,S,0,S,0,S,0,S,56,S,211,S,308,S,310,S,310,S,467,S,188,S,561,S,373,S,22,S,23,S,27,S,22,S
GHCND:USC00351862,CORVALLIS STATE UNIVERSITY OR US,68.6,44.63417,-123.19,201004,307,S,167,S,68,S,20,S,11,S,4,S,-7777,S,-7777,S,-7777,S,194,S,163,S,0,C,0,C,0,C,122,C,739,C,993,C,167,S,68,S,20,S,11,S,4,S,-7777,S,-7777,S,-7777,S,-7777,S,11,S,62,S,164,S,215,S,298,S,444,S,184,S,0,S,238,S,0,S,360,S,0,S,291,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,168,S,91,S,14,S,1,S,0,S,0,S,0,S,0,S,0,S,300,S,291,S,138,S,41,S,2,S,0,S,0,S,0,S,0,S,0,S,26,S,161,S,293,S,300,S,300,S,502,S,212,S,608,S,396,S,19,S,22,S,25,S,19,S
GHCND:USC00351862,CORVALLIS STATE UNIVERSITY OR US,68.6,44.63417,-123.19,201005,485,C,331,C,189,C,85,C,58,C,30,C,7,C,1,C,-7777,C,308,C,271,C,0,C,0,C,0,C,23,C,275,C,810,C,331,C,189,C,85,C,58,C,30,C,7,C,1,C,-7777,C,0,C,1,C,13,C,65,C,100,C,165,C,297,C,133,C,0,S,187,C,0,S,366,C,0,S,231,C,0,S,0,C,0,C,0,C,0,C,0,C,130,C,65,C,11,C,1,C,0,C,0,C,0,C,0,C,0,C,310,C,309,C,249,C,104,C,27,C,3,C,0,C,0,C,0,C,0,C,4,C,74,C,267,C,310,C,310,C,556,C,231,C,672,C,441,C,21,C,27,C,30,C,17,C
GHCND:USC00351862,CORVALLIS STATE UNIVERSITY OR US,68.6,44.63417,-123.19,201006,626,C,476,C,326,C,185,C,137,C,80,C,26,C,6,C,3,C,407,C,363,C,0,C,0,C,0,C,0,C,21,C,165,C,476,C,326,C,185,C,137,C,80,C,26,C,6,C,3,C,0,C,0,C,1,C,9,C,21,C,54,C,150,C,85,C,0,C,145,C,0,C,202,C,0,C,152,C,0,C,0,C,0,C,0,C,0,C,0,C,82,C,43,C,7,C,1,C,0,C,0,C,0,C,0,C,1,C,300,C,300,C,292,C,180,C,62,C,10,C,0,C,0,C,0,C,0,C,-7777,C,14,C,181,C,297,C,300,C,608,C,248,C,732,C,485,C,21,C,25,C,29,C,18,C
GHCND:USC00351862,CORVALLIS STATE UNIVERSITY OR US,68.6,44.63417,-123.19,201007,829,C,674,C,519,C,364,C,303,C,215,C,94,C,28,C,15,C,562,C,509,C,0,C,0,C,0,C,0,C,0,C,0,C,674,C,519,C,364,C,303,C,215,C,94,C,28,C,15,C,0,C,0,C,-7777,C,-7777,C,1,C,5,C,40,C,10,C,0,C,31,C,0,C,54,C,0,C,49,C,0,C,0,C,0,C,0,C,0,C,0,C,33,C,11,C,3,C,-7777,C,0,C,0,C,0,C,0,C,5,C,310,C,310,C,310,C,287,C,177,C,50,C,0,C,0,C,0,C,0,C,0,C,1,C,111,C,300,C,309,C,667,C,298,C,817,C,518,C,22,C,33,C,36,C,15,C
GHCND:USC00351862,CORVALLIS STATE UNIVERSITY OR US,68.6,44.63417,-123.19,201008,832,C,677,C,522,C,367,C,306,C,216,C,93,C,25,C,13,C,567,C,516,C,0,S,0,S,0,S,0,S,0,S,0,S,677,C,522,C,367,C,306,C,216,C,93,C,25,C,13,C,0,C,0,C,0,C,-7777,C,-7777,C,4,C,35,C,5,C,0,C,30,C,0,C,82,C,0,C,53,C,0,C,0,C,0,C,0,C,0,C,0,C,33,C,15,C,3,C,1,C,0,C,0,C,0,C,0,C,3,C,310,C,310,C,310,C,298,C,189,C,56,C,0,C,0,C,0,C,0,C,0,C,1,C,133,C,301,C,310,C,669,C,315,C,826,C,511,C,14,C,25,C,20,C,16,C
GHCND:USC00351862,CORVALLIS STATE UNIVERSITY OR US,68.6,44.63417,-123.19,201009,670,C,520,C,371,C,227,C,176,C,109,C,36,C,6,C,2,C,455,C,413,C,0,C,0,C,0,C,14,C,39,C,291,C,520,C,371,C,227,C,176,C,109,C,36,C,6,C,2,C,0,C,-7777,C,-7777,C,7,C,15,C,39,C,115,C,55,C,0,C,85,C,0,C,189,C,0,C,125,C,0,C,0,C,0,C,0,C,0,C,0,C,69,C,32,C,6,C,1,C,0,C,0,C,0,C,0,C,1,C,300,C,300,C,296,C,233,C,111,C,18,C,0,C,0,C,0,C,0,C,-7777,C,20,C,196,C,298,C,300,C,623,C,294,C,770,C,477,C,18,C,35,C,29,C,20,C
GHCND:USC00351862,CORVALLIS STATE UNIVERSITY OR US,68.6,44.63417,-123.19,201010,409,C,258,C,129,C,46,C,28,C,10,C,1,C,-7777,C,0,C,266,C,231,C,0,S,0,S,0,S,146,S,607,S,947,S,258,C,129,C,46,C,28,C,10,C,1,C,-7777,C,0,C,-7777,C,4,C,29,C,102,C,145,C,221,C,367,C,198,C,0,C,331,C,0,C,409,C,0,C,310,C,0,C,0,C,0,C,0,C,0,C,0,C,138,C,73,C,21,C,3,C,0,S,0,S,0,S,0,S,0,C,310,C,305,C,220,C,72,C,13,C,1,C,0,C,0,C,0,C,0,C,11,C,122,C,283,C,310,C,310,C,532,C,230,C,647,C,417,C,18,C,34,C,29,C,20,C
GHCND:USC00351862,CORVALLIS STATE UNIVERSITY OR US,68.6,44.63417,-123.19,201011,174,C,71,C,19,C,3,C,1,C,-7777,C,0,C,0,C,0,C,83,C,60,C,10,S,66,S,229,S,523,S,869,S,997,S,71,C,19,C,3,C,1,C,-7777,C,0,C,0,C,0,C,18,C,64,C,161,C,295,C,354,C,443,C,592,C,473,C,0,C,579,C,0,C,900,C,0,C,694,C,-7777,C,1,C,0,C,0,C,0,C,0,C,207,C,138,C,49,C,14,C,0,C,0,C,0,C,0,C,0,C,294,C,206,C,28,C,1,C,0,C,0,C,1,C,0,C,0,C,3,C,53,C,186,C,291,C,300,C,300,C,452,C,147,C,526,C,379,C,29,C,18,C,26,C,34,C
GHCND:USC00351862,CORVALLIS STATE UNIVERSITY OR US,68.6,44.63417,-123.19,201012,69,C,18,C,3,C,-7777,C,-7777,C,0,C,0,C,0,C,0,C,24,C,14,C,175,C,306,C,595,C,918,C,1000,C,1000,C,18,C,3,C,-7777,C,-7777,C,0,C,0,C,0,C,0,C,81,C,185,C,325,C,477,C,539,C,632,C,787,C,438,C,0,S,737,C,0,S,1041,C,12,S,771,C,11,S,6,S,4,S,0,S,1,S,-7777,S,213,C,137,C,59,C,18,C,8,S,0,S,2,S,-7777,S,0,C,255,C,75,C,2,C,0,C,0,C,0,C,9,C,0,C,2,C,12,C,130,C,255,C,309,C,310,C,310,C,396,C,124,C,458,C,334,C,26,C,12,C,25,C,28,C
GHCND:USC00350897,BONNEVILLE DAM OR US,18.9,45.63611,-121.95194,201001,64,S,14,S,1,S,-7777,S,0,S,0,S,0,S,0,S,0,S,18,S,11,S,120,S,225,S,443,S,748,S,949,S,1000,S,14,S,1,S,-7777,S,0,S,0,S,0,S,0,S,0,S,76,S,181,S,324,S,477,S,539,S,632,S,787,S,771,S,0,P,1166,S,0,P,1322,S,40,P,1096,S,27,P,16,C,10,C,-7777,C,5,C,1,C,210,C,162,C,82,C,34,C,11,P,0,P,5,P,1,P,0,S,237,S,55,S,2,S,0,S,0,S,0,S,13,S,0,S,-7777,S,4,S,77,S,259,S,310,S,310,S,310,S,396,S,92,S,442,S,350,S,30,S,13,S,32,S,30,S
GHCND:USC00350897,BONNEVILLE DAM OR US,18.9,45.63611,-121.95194,201002,94,S,23,S,2,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,37,S,24,S,33,S,100,S,309,S,570,S,887,S,992,S,23,S,2,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,40,S,108,S,228,S,365,S,421,S,505,S,645,S,610,C,0,S,769,C,0,S,1101,C,8,S,879,C,24,S,10,C,7,C,0,C,4,C,3,C,176,C,131,C,58,C,24,C,8,S,-7777,S,4,S,2,S,0,S,246,S,113,S,7,S,0,S,0,S,0,S,5,S,0,S,2,S,5,S,58,S,217,S,279,S,280,S,280,S,420,S,124,S,481,S,358,S,30,S,23,S,34,S,29,S
GHCND:USC00350897,BONNEVILLE DAM OR US,18.9,45.63611,-121.95194,201003,222,S,95,S,25,S,4,S,1,S,-7777,S,-7777,S,0,S,0,S,115,S,90,S,0,S,0,S,10,S,119,S,572,S,954,S,95,S,25,S,4,S,1,S,-7777,S,-7777,S,0,S,0,S,5,S,33,S,118,S,252,S,311,S,403,S,558,S,601,S,0,S,808,S,0,S,971,S,0,S,811,S,8,S,2,S,1,S,-7777,S,1,S,1,S,197,S,153,S,60,S,16,S,-7777,S,0,S,-7777,S,-7777,S,0,S,306,S,238,S,68,S,6,S,0,S,0,S,0,S,0,S,0,S,-7777,S,20,S,177,S,310,S,310,S,310,S,470,S,160,S,550,S,390,S,24,S,20,S,30,S,21,S
GHCND:USC00350897,BONNEVILLE DAM OR US,18.9,45.63611,-121.95194,201004,345,S,201,S,88,S,30,S,17,S,7,S,1,S,-7777,S,-7777,S,191,S,161,S,0,S,0,S,0,S,2,S,144,S,677,S,201,S,88,S,30,S,17,S,7,S,1,S,-7777,S,-7777,S,-7777,S,6,S,43,S,135,S,182,S,262,S,406,S,423,S,0,C,612,S,0,C,735,S,0,C,614,S,0,C,0,C,0,C,0,C,0,C,0,C,182,C,131,C,44,C,9,C,0,C,0,C,0,C,0,C,0,S,300,S,276,S,141,S,42,S,5,S,0,S,0,S,0,S,0,S,0,S,1,S,87,S,287,S,300,S,300,S,515,S,180,S,605,S,425,S,21,S,23,S,27,S,20,S
GHCND:USC00350897,BONNEVILLE DAM OR US,18.9,45.63611,-121.95194,201005,541,S,386,S,237,S,118,S,85,S,48,S,15,S,3,S,1,S,325,S,282,S,0,S,0,S,0,S,0,S,0,S,171,S,386,S,237,S,118,S,85,S,48,S,15,S,3,S,1,S,-7777,S,-7777,S,6,S,42,S,71,S,127,S,249,S,249,S,0,C,421,S,0,C,533,S,0,C,407,S,0,C,0,C,0,C,0,C,0,C,0,C,153,C,98,C,23,C,6,C,0,C,0,C,0,C,0,C,0,S,310,S,309,S,236,S,109,S,30,S,3,S,0,S,0,S,0,S,0,S,0,S,19,S,213,S,309,S,310,S,575,S,196,S,673,S,476,S,22,S,27,S,30,S,21,S
GHCND:USC00350897,BONNEVILLE DAM OR US,18.9,45.63611,-121.95194,201006,684,S,534,S,384,S,238,S,184,S,116,S,44,S,13,S,7,S,442,S,387,S,0,S,0,S,0,S,0,S,0,S,0,S,534,S,384,S,238,S,184,S,116,S,44,S,13,S,7,S,0,S,0,S,-7777,S,4,S,10,S,32,S,110,S,172,C,0,S,331,C,0,S,400,C,0,S,330,C,0,S,0,C,0,C,0,C,0,C,0,C,112,C,73,C,20,C,6,C,0,C,0,C,0,C,0,C,1,S,300,S,300,S,284,S,174,S,61,S,11,S,0,S,0,S,0,S,0,S,0,S,-7777,S,78,S,288,S,300,S,628,S,198,S,727,S,529,S,22,S,24,S,30,S,17,S
GHCND:USC00350897,BONNEVILLE DAM OR US,18.9,45.63611,-121.95194,201007,882,S,727,S,572,S,417,S,355,S,264,S,131,S,47,S,28,S,615,S,554,S,0,S,0,S,0,S,0,S,0,S,0,S,727,S,572,S,417,S,355,S,264,S,131,S,47,S,28,S,0,S,0,S,0,S,-7777,S,-7777,S,2,S,24,S,23,C,0,C,68,C,0,C,124,C,0,C,92,C,0,C,0,C,0,C,0,C,0,C,0,C,50,C,23,C,4,C,1,C,0,C,0,C,0,C,0,C,6,S,310,S,310,S,310,S,269,S,148,S,38,S,0,S,0,S,0,S,0,S,0,S,0,S,11,S,245,S,309,S,685,S,225,S,797,S,572,S,24,S,31,S,37,S,16,S
GHCND:USC00350897,BONNEVILLE DAM OR US,18.9,45.63611,-121.95194,201008,894,S,739,S,584,S,429,S,367,S,275,S,137,S,47,S,27,S,628,S,566,S,0,S,0,S,0,S,0,S,0,S,0,S,739,S,584,S,429,S,367,S,275,S,137,S,47,S,27,S,0,S,0,S,0,S,-7777,S,-7777,S,1,S,17,S,24,C,0,C,89,C,0,C,143,C,0,C,110,C,0,C,0,C,0,C,0,C,0,C,0,C,43,C,23,C,8,C,2,C,0,C,0,C,0,C,0,C,3,S,310,S,310,S,310,S,282,S,156,S,35,S,0,S,0,S,0,S,0,S,0,S,0,S,8,S,235,S,309,S,689,S,231,S,804,S,573,S,14,S,25,S,22,S,14,S
GHCND:USC00350897,BONNEVILLE DAM OR US,18.9,45.63611,-121.95194,201009,718,S,568,S,419,S,273,S,217,S,143,S,56,S,13,S,6,S,479,S,425,S,0,S,0,S,0,S,0,S,0,S,0,S,568,S,419,S,273,S,217,S,143,S,56,S,13,S,6,S,0,S,0,S,-7777,S,4,S,9,S,25,S,87,S,101,C,0,C,237,C,0,C,464,C,0,C,269,C,0,C,0,C,0,C,0,C,0,C,0,C,81,C,53,C,20,C,8,C,0,C,0,C,0,C,0,C,-7777,S,300,S,300,S,290,S,209,S,86,S,10,S,0,S,0,S,0,S,0,S,0,S,1,S,74,S,282,S,300,S,639,S,219,S,749,S,530,S,23,S,29,S,32,S,22,S
GHCND:USC00350897,BONNEVILLE DAM OR US,18.9,45.63611,-121.95194,201010,470,S,317,S,176,S,72,S,46,S,21,S,4,S,-7777,S,-7777,S,263,S,222,S,0,S,0,S,0,S,0,S,35,S,256,S,317,S,176,S,72,S,46,S,21,S,4,S,-7777,S,-7777,S,-7777,S,2,S,16,S,68,S,103,S,171,S,310,S,358,C,0,C,675,C,0,C,822,C,0,C,627,C,0,C,0,C,0,C,0,C,0,C,0,C,141,C,102,C,43,C,18,C,0,S,0,S,0,S,0,S,0,S,310,S,302,S,208,S,59,S,9,S,0,S,0,S,0,S,0,S,0,S,1,S,26,S,228,S,310,S,310,S,552,S,167,S,635,S,468,S,22,S,22,S,28,S,20,S
GHCND:USC00350897,BONNEVILLE DAM OR US,18.9,45.63611,-121.95194,201011,195,S,85,S,24,S,4,S,1,S,-7777,S,0,S,0,S,0,S,75,S,53,S,7,S,19,S,57,S,158,S,416,S,840,S,85,S,24,S,4,S,1,S,-7777,S,0,S,0,S,0,S,19,S,58,S,147,S,277,S,334,S,423,S,573,S,733,C,0,S,1256,C,0,S,1691,C,0,S,1264,C,2,S,2,C,1,C,0,C,1,C,-7777,C,216,C,173,C,92,C,38,C,3,C,-7777,C,2,C,1,C,0,S,284,S,184,S,26,S,0,S,0,S,0,S,3,S,0,S,-7777,S,3,S,23,S,135,S,285,S,300,S,300,S,459,S,110,S,514,S,404,S,32,S,16,S,32,S,34,S
GHCND:USC00350897,BONNEVILLE DAM OR US,18.9,45.63611,-121.95194,201012,52,S,11,S,1,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,13,S,7,S,113,S,212,S,361,S,610,S,951,S,1000,S,11,S,1,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,91,S,205,S,350,S,504,S,566,S,659,S,814,S,839,S,0,P,1163,S,3,P,1594,S,54,P,1253,S,28,P,15,C,9,C,0,C,4,C,1,C,212,S,162,S,89,S,45,S,11,C,1,C,6,C,2,C,0,S,223,S,47,S,1,S,0,S,0,S,0,S,21,S,0,S,-7777,S,11,S,76,S,267,S,310,S,310,S,310,S,387,S,85,S,430,S,345,S,31,S,13,S,33,S,30,S
